0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
0,10000,0.000000
